,python,jupyter,pandas,numpy,tensorflow,keras,sklearn,r,rstudio,tidyverse,java,c,c++,c#,fortran,sas,matlab,spss,stata,excel,hadoop,spark,hive,pig,scala,tableau,d3,bi,sql,nosql,mysql,postgresql,sql server,mongo,redis,cassandra,neo4j,html,css,javascript,ruby,php,api,aws,cloud,big data,machine learning,deep learning,ai,nlp,graph,data visual,predictive,model,data mining,simulation,forecast,statistic,math,computer science,economics,engineering,clearance,job,company,location,job title,Link,Employees size,Industry,Revenue,city,state
7025,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,1,2,0,0,0,1,1,1,0,1,0,https://www.indeed.com/rc/clk?jk=9732c376ded62870&fccid=4f9adebed11245bb&vjs=3,Cambridge Innovation Institute,"Needham, MA 02494",DATA SCIENTIST,,,,,Needham,MA
7074,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,1,1,1,0,0,0,1,0,2,3,https://www.indeed.com/rc/clk?jk=2f0cb4bd7a45077d&fccid=26727f1861532c63&vjs=3,Lawrence Livermore National Laboratory,"Livermore, CA 94550",Data Scientist - Early Career,https://www.indeed.com/cmp/Lawrence-Livermore-National-Laboratory/,"5,001 to 10,000",Government,$1B to $5B (USD),Livermore,CA
7077,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,1,1,1,0,0,0,1,0,2,3,https://www.indeed.com/rc/clk?jk=2f0cb4bd7a45077d&fccid=26727f1861532c63&vjs=3,Lawrence Livermore National Laboratory,"Livermore, CA 94550",Data Scientist - Early Career,,,,,Livermore,CA
7122,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,1,1,1,0,0,0,1,0,2,3,https://www.indeed.com/rc/clk?jk=2f0cb4bd7a45077d&fccid=26727f1861532c63&vjs=3,,,Data Scientist - Early Career,https://www.indeed.com/cmp/Lawrence-Livermore-National-Laboratory/,"5,001 to 10,000",Government,$1B to $5B (USD),,
7125,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,1,1,1,0,0,0,1,0,2,3,https://www.indeed.com/rc/clk?jk=2f0cb4bd7a45077d&fccid=26727f1861532c63&vjs=3,,,Data Scientist - Early Career,,,,,,
7330,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,2,0,1,0,1,0,0,0,0,0,1,0,0,0,https://www.indeed.com/rc/clk?jk=741e07b3af1c27e1&fccid=232d2677a5ec1087&vjs=3,,,Machine/Deep Learning Data Scientist,,,,,,
7333,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,2,0,1,0,1,0,0,0,0,0,1,0,0,0,https://www.indeed.com/rc/clk?jk=741e07b3af1c27e1&fccid=232d2677a5ec1087&vjs=3,AppZen,"San Jose, CA",Machine/Deep Learning Data Scientist,,,,,San Jose,CA
7339,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,1,0,https://www.indeed.com/rc/clk?jk=0d11530c1dd1f51c&fccid=7942658690eba67c&vjs=3,Abbott Laboratories,"Irving, TX",Data Scientist,https://www.indeed.com/cmp/Abbott-Laboratories/,"10,000+",Health Care,more than $10B (USD),Irving,TX
7341,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,1,0,https://www.indeed.com/rc/clk?jk=0d11530c1dd1f51c&fccid=7942658690eba67c&vjs=3,Abbott Laboratories,"Irving, TX",Data Scientist,,,,,Irving,TX
7347,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,1,0,https://www.indeed.com/rc/clk?jk=0d11530c1dd1f51c&fccid=7942658690eba67c&vjs=3,,,Data Scientist,https://www.indeed.com/cmp/Abbott-Laboratories/,"10,000+",Health Care,more than $10B (USD),,
7349,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,1,0,https://www.indeed.com/rc/clk?jk=0d11530c1dd1f51c&fccid=7942658690eba67c&vjs=3,,,Data Scientist,,,,,,
7355,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,2,0,2,1,0,0,1,1,0,0,0,1,1,0,0,0,0,https://www.indeed.com/rc/clk?jk=496c53c9e9719b75&fccid=82a5852c691fe3de&vjs=3,Fractal Analytics,"San Francisco, CA 94105",Data Scientist (Financial Services),https://www.indeed.com/cmp/Fractal-Analytics/,"1,001 to 5,000",,$25M to $100M (USD),San Francisco,CA
7371,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2,0,0,0,1,1,0,1,0,0,https://www.indeed.com/rc/clk?jk=da04d3d8cf2d78cf&fccid=3bcef03e34391ca8&vjs=3,Petco,"Braselton, GA 30517",Sr Analyst Data Science,https://www.indeed.com/cmp/Petco/,"10,000+",Retail,$1B to $5B (USD),Braselton,GA
7373,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2,0,0,0,1,1,0,1,0,0,https://www.indeed.com/rc/clk?jk=da04d3d8cf2d78cf&fccid=3bcef03e34391ca8&vjs=3,Petco,"Braselton, GA 30517",Sr Analyst Data Science,,,,,Braselton,GA
7379,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2,0,0,0,1,1,0,1,0,0,https://www.indeed.com/rc/clk?jk=da04d3d8cf2d78cf&fccid=3bcef03e34391ca8&vjs=3,,,Sr Analyst Data Science,https://www.indeed.com/cmp/Petco/,"10,000+",Retail,$1B to $5B (USD),,
7381,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2,0,0,0,1,1,0,1,0,0,https://www.indeed.com/rc/clk?jk=da04d3d8cf2d78cf&fccid=3bcef03e34391ca8&vjs=3,,,Sr Analyst Data Science,,,,,,
7387,2,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,5,1,0,0,0,1,2,2,0,0,1,0,1,0,1,0,0,https://www.indeed.com/rc/clk?jk=4d5c9adca90c867e&fccid=55f1bec069a8fd57&vjs=3,HMS,"Irving, TX",Jr Data Scientist,https://www.indeed.com/cmp/Hms-Holdings/,"1,001 to 5,000",Health Care,$100M to $500M (USD),Irving,TX
7390,2,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,5,1,0,0,0,1,2,2,0,0,1,0,1,0,1,0,0,https://www.indeed.com/rc/clk?jk=4d5c9adca90c867e&fccid=55f1bec069a8fd57&vjs=3,HMS,"Irving, TX",Jr Data Scientist,,,,,Irving,TX
7399,2,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,5,1,0,0,0,1,2,2,0,0,1,0,1,0,1,0,0,https://www.indeed.com/rc/clk?jk=4d5c9adca90c867e&fccid=55f1bec069a8fd57&vjs=3,,,Jr Data Scientist,https://www.indeed.com/cmp/Hms-Holdings/,"1,001 to 5,000",Health Care,$100M to $500M (USD),,
7402,2,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,5,1,0,0,0,1,2,2,0,0,1,0,1,0,1,0,0,https://www.indeed.com/rc/clk?jk=4d5c9adca90c867e&fccid=55f1bec069a8fd57&vjs=3,,,Jr Data Scientist,,,,,,
7403,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,https://www.indeed.com/rc/clk?jk=3c1a65c54c18cdad&fccid=99f81b9c51cc1932&vjs=3,Rakuten Intelligence,"San Mateo, CA",Data Scientist / Machine Learning Engineer - Classification Science,,,,,San Mateo,CA
7419,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,1,0,0,0,2,1,0,0,0,0,https://www.indeed.com/rc/clk?jk=90e8a27f228f6020&fccid=1639254ea84748b5&vjs=3,Facebook,"Redmond, WA",Research Scientist - Data and Statistics,https://www.indeed.com/cmp/Facebook/,"10,000+",Internet and Software,more than $10B (USD),Redmond,WA
7435,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,2,0,0,2,1,2,1,1,2,0,https://www.indeed.com/rc/clk?jk=0df9ee27efa14ca0&fccid=1639254ea84748b5&vjs=3,Facebook,"Seattle, WA 98101","Data Scientist, Analytics - Ads Infrastructure",https://www.indeed.com/cmp/Facebook/,"10,000+",Internet and Software,more than $10B (USD),Seattle,WA
7451,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,2,1,0,0,0,0,0,0,0,2,0,https://www.indeed.com/rc/clk?jk=f5fec2ff0f5bb964&fccid=2525cc4a9a704809&vjs=3,Genentech,"South San Francisco, CA 94083","Data Scientist, Pharma Informatics",https://www.indeed.com/cmp/Genentech/,"10,000+",Pharmaceuticals,$1B to $5B (USD),South San Francisco,CA
7467,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,1,0,0,0,0,0,0,0,1,0,3,0,https://www.indeed.com/rc/clk?jk=cdc7d940be40b2dd&fccid=160efb82f2462f14&vjs=3,Expedia.com,"Seattle, WA 98119",Data Scientist II,https://www.indeed.com/cmp/Expedia-Group/,"10,000+",Internet and Software,$5B to $10B (USD),Seattle,WA
7483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,4,1,0,0,1,1,0,0,1,0,https://www.indeed.com/rc/clk?jk=d456069c09eb7dd3&fccid=82e58e9861d48566&vjs=3,The Home Depot,"Austin, TX",Data Scientist - BlackLocus,https://www.indeed.com/cmp/The-Home-Depot/,"10,000+",Retail,more than $10B (USD),Austin,TX
7499,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,1,0,https://www.indeed.com/rc/clk?jk=5622dd08e4bc882c&fccid=f057e04c37cca134&vjs=3,American Express,"New York, NY",Senior Analyst- Data Analytics and Data Science,https://www.indeed.com/cmp/American-Express/,"10,000+",Banks and Financial Services,more than $10B (USD),New York,NY
7563,2,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,0,2,0,https://www.indeed.com/company/Camino-Financial/jobs/Software-Engineering-Track-Data-Science-Track-Summer-Internship-Position-74b6551d71d5b040?fccid=5c1cc8d02b977fa0&vjs=3,Camino Financial,"Los Angeles, CA",Software Engineering track + Data Science track Summer Internship Position,,,,,Los Angeles,CA
7579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,https://www.indeed.com/rc/clk?jk=0ea0d604b6bee7a6&fccid=f042b91ff3f82696&vjs=3,Regeneron,"Tarrytown, NY",Genomic Data Scientist (Computational Immunology/Machine Learning),https://www.indeed.com/cmp/Regeneron/,"1,001 to 5,000",Pharmaceuticals,$1B to $5B (USD),Tarrytown,NY
7595,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,1,2,0,0,1,2,0,0,0,2,0,https://www.indeed.com/rc/clk?jk=b8219f68e641a64a&fccid=8e9ae7de18dcd13e&vjs=3,Chipotle Mexican Grill,"Newport Beach, CA 92660",Senior Data Scientist – Enterprise Analytics,https://www.indeed.com/cmp/Chipotle-Mexican-Grill/,"10,000+","Restaurants, Travel and Leisure",$1B to $5B (USD),Newport Beach,CA
7611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,https://www.indeed.com/rc/clk?jk=78f3035cc652393f&fccid=c1099851e9794854&vjs=3,Apple,"Seattle, WA",Human Computer Interaction + Machine Learning Intern (Pittsburgh & Seattle),https://www.indeed.com/cmp/Apple/,"10,000+",Computers and Electronics,more than $10B (USD),Seattle,WA
7627,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,1,0,0,2,0,1,0,2,0,https://www.indeed.com/rc/clk?jk=58c51540aadbbc55&fccid=c1099851e9794854&vjs=3,Apple,"Santa Clara Valley, CA 95014",Maps Senior Data Analyst,https://www.indeed.com/cmp/Apple/,"10,000+",Computers and Electronics,more than $10B (USD),Santa Clara Valley,CA
7643,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,2,0,https://www.indeed.com/rc/clk?jk=9b669149edeb3f65&fccid=1639254ea84748b5&vjs=3,Facebook,"New York, NY 10017","Head of Data Science, Instagram Discovery",https://www.indeed.com/cmp/Facebook/,"10,000+",Internet and Software,more than $10B (USD),New York,NY
7659,2,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,1,0,0,0,0,1,0,1,0,1,0,https://www.indeed.com/company/Gap-International/jobs/Data-Scientist-45b06c797b37e391?fccid=c9cfc7300b9963c1&vjs=3,Gap International,"Springfield, PA 19064",Data Scientist,https://www.indeed.com/cmp/Gap-International/,51 to 200,,$25M to $100M (USD),Springfield,PA
7660,2,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,1,0,0,0,0,1,0,1,0,1,0,https://www.indeed.com/company/Gap-International/jobs/Data-Scientist-45b06c797b37e391?fccid=c9cfc7300b9963c1&vjs=3,Gap International,"Springfield, PA 19064",Data Scientist,,,,,Springfield,PA
7663,2,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,1,0,0,0,0,1,0,1,0,1,0,https://www.indeed.com/company/Gap-International/jobs/Data-Scientist-45b06c797b37e391?fccid=c9cfc7300b9963c1&vjs=3,,,Data Scientist,https://www.indeed.com/cmp/Gap-International/,51 to 200,,$25M to $100M (USD),,
7664,2,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,1,0,0,0,0,1,0,1,0,1,0,https://www.indeed.com/company/Gap-International/jobs/Data-Scientist-45b06c797b37e391?fccid=c9cfc7300b9963c1&vjs=3,,,Data Scientist,,,,,,
7675,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,1,0,0,0,1,1,1,0,2,0,https://www.indeed.com/rc/clk?jk=9adc6baefd2a8586&fccid=f5639b84aada3e31&vjs=3,Meet Sally,"New York, NY",Senior Machine Learning Engineer / Data Scientist,,,,,New York,NY
7691,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,2,2,0,2,0,https://www.indeed.com/rc/clk?jk=61f59c375e24931a&fccid=290a4498a64fc044&vjs=3,CACI,"Austin, TX 78759",Data Science Internship,https://www.indeed.com/cmp/CACI-International-Inc/,"10,000+",Consulting and Business Services,$1B to $5B (USD),Austin,TX
7707,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.indeed.com/company/Aceolution-Inc/jobs/Java-Spark-Architect-64160de6d7341212?fccid=d3b837245a9e143e&vjs=3,Aceolution Inc,"Tampa, FL",JAVA SPARK ARCHITECT/ DATA SCIENTIST,,,,,Tampa,FL
7715,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.indeed.com/company/Aceolution-Inc/jobs/Java-Spark-Architect-64160de6d7341212?fccid=d3b837245a9e143e&vjs=3,,,JAVA SPARK ARCHITECT/ DATA SCIENTIST,,,,,,
7723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1,3,0,0,0,3,0,0,0,0,0,0,0,2,0,https://www.indeed.com/rc/clk?jk=ce6f32821ae8ee26&fccid=d55ba0bc1050147f&vjs=3,FiscalNote,"Washington, DC 20004",Data Science Intern,https://www.indeed.com/cmp/Fiscalnote/,11 to 50,,less than $1M (USD),Washington,DC
7739,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,1,1,1,2,0,https://www.indeed.com/rc/clk?jk=34daff62bfb450bd&fccid=eef1750ff4f3a834&vjs=3,Ranker,"Los Angeles, CA 90048",Junior Data Scientist,https://www.indeed.com/cmp/Ranker/,51 to 200,"Media, News and Publishing",$1M to $5M (USD),Los Angeles,CA
7755,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,1,0,6,0,0,0,1,1,1,1,1,0,https://www.indeed.com/rc/clk?jk=2b92cfc9bf0f6de8&fccid=f0595ebb13247329&vjs=3,New York Life Insurance Co,"New York, NY",Lead Data Scientist - Marketing,https://www.indeed.com/cmp/New-York-Life/,"10,000+",Insurance,more than $10B (USD),New York,NY
7771,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,2,1,1,0,1,0,https://www.indeed.com/rc/clk?jk=32fbe580cc0f538d&fccid=facc18fe475dac15&vjs=3,"Two Sigma Investments, LLC.","New York, NY",Quantitative Researcher in Machine Learning,https://www.indeed.com/cmp/Two-Sigma/,"501 to 1,000",Banks and Financial Services,,New York,NY
7787,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,https://www.indeed.com/rc/clk?jk=47441bb5683544bb&fccid=c46d0116f6e69eae&vjs=3,JP Morgan Chase,"New York, NY 10179",CIB data+design - Data Scientist Manager - Executive Director,https://www.indeed.com/cmp/JPMorgan-Chase/,"10,000+",Banks and Financial Services,more than $10B (USD),New York,NY
7803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,4,0,0,0,2,2,2,0,2,0,https://www.indeed.com/rc/clk?jk=86b400a4641dbbd7&fccid=f6bdb031595414c5&vjs=3,,,Computer Vision Intern,,,,,,
7807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,4,0,0,0,2,2,2,0,2,0,https://www.indeed.com/rc/clk?jk=86b400a4641dbbd7&fccid=f6bdb031595414c5&vjs=3,Matroid,"Palo Alto, CA 94306",Computer Vision Intern,,,,,Palo Alto,CA
7819,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,3,4,0,0,0,1,1,0,0,0,0,1,0,2,0,https://www.indeed.com/rc/clk?jk=975f3bfaf922aa85&fccid=c1099851e9794854&vjs=3,Apple,"Santa Clara Valley, CA 95014","Machine Learning Engineer, Siri Search Relevance",https://www.indeed.com/cmp/Apple/,"10,000+",Computers and Electronics,more than $10B (USD),Santa Clara Valley,CA
7835,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,5,0,0,0,1,1,1,0,1,0,https://www.indeed.com/rc/clk?jk=c909399589c959b3&fccid=f770da67b3b51c62&vjs=3,Bloomberg,"New York, NY",Enterprise Data - Quant Researcher (Machine Learning),https://www.indeed.com/cmp/Bloomberg/,"10,000+",Banks and Financial Services,more than $10B (USD),New York,NY
7851,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,"https://www.indeed.com/company/NextQA,-Inc/jobs/Senior-Data-Modeler-Data-Analyst-5943b66727497ab4?fccid=a51248c3d210bdc6&vjs=3","NextQA, Inc","Woodlawn, MD",Sr. Data Modeler/Data Analyst,,,,,Woodlawn,MD
7867,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,1,1,1,0,2,1,0,0,1,1,1,0,0,0,https://www.indeed.com/rc/clk?jk=baa1c4e8fcdf6275&fccid=54c6eb6b01f04617&vjs=3,KSM Consulting,"Indianapolis, IN 46204",Data Scientist (Early career/ Mid-level/ Senior),https://www.indeed.com/cmp/Ksm-Consulting/,51 to 200,,,Indianapolis,IN
7883,2,0,0,0,0,0,0,2,0,0,1,0,0,0,0,2,2,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,https://www.indeed.com/rc/clk?jk=9fb24775fbb14c51&fccid=761c44c17d636bfe&vjs=3,Ford Motor Company,"Dearborn, MI 48126",Data Scientist - Smart Mobility Analytics,https://www.indeed.com/cmp/Ford-Motor-Company/,"10,000+",Auto,more than $10B (USD),Dearborn,MI
7899,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,2,0,0,1,0,1,0,0,1,0,https://www.indeed.com/rc/clk?jk=9df089cd9cb97cac&fccid=78cdb581926839cc&vjs=3,The Farmer's Dog,"New York, NY",Data Scientist - Natural Language Processing,,,,,New York,NY
7911,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,2,0,0,1,0,1,0,0,1,0,https://www.indeed.com/rc/clk?jk=9df089cd9cb97cac&fccid=78cdb581926839cc&vjs=3,,,Data Scientist - Natural Language Processing,,,,,,
