,python,jupyter,pandas,numpy,tensorflow,keras,sklearn,r,rstudio,tidyverse,java,c,c++,c#,fortran,sas,matlab,spss,stata,excel,hadoop,spark,hive,pig,scala,tableau,d3,bi,sql,nosql,mysql,postgresql,sql server,mongo,redis,cassandra,neo4j,html,css,javascript,ruby,php,api,aws,cloud,big data,machine learning,deep learning,ai,nlp,graph,data visual,predictive,model,data mining,simulation,forecast,statistic,math,computer science,economics,engineering,clearance,job,company,location,job title,Link,Employees size,Industry,Revenue,city,state
3270,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,https://www.indeed.com/rc/clk?jk=8226f01fae507c68&fccid=aa53b551f9df0210&vjs=3,Raytheon,"Herndon, VA 20170",Data Scientist / Application Developer,https://www.indeed.com/cmp/Raytheon/,"10,000+",Aerospace and Defense,more than $10B (USD),Herndon,VA
3271,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,3,0,https://www.indeed.com/rc/clk?jk=2b5975b3ac95f7b4&fccid=b30a13538c309286&vjs=3,New York City DEPARTMENT OF TRANSPORTATION,"Manhattan, NY",Data Scientist,https://www.indeed.com/cmp/New-York-City-Department-of-Transportation/,"5,001 to 10,000",Government,,Manhattan,NY
3272,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,https://www.indeed.com/rc/clk?jk=37cb61085d63f472&fccid=2c23f29fcd5c78da&vjs=3,pulseData,"New York, NY",Data Scientist / ML Engineer,,,,,New York,NY
3273,3,0,1,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,1,0,1,0,2,0,0,0,0,0,0,0,1,0,https://www.indeed.com/rc/clk?jk=a146948338c8d67e&fccid=0b74c73a7d280485&vjs=3,Chubb,"Jersey City, NJ",Jr. Data Scientist - Technology Associate Program,https://www.indeed.com/cmp/Chubb/,"10,000+",Real Estate,$100M to $500M (USD),Jersey City,NJ
3274,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,2,0,0,0,0,0,0,0,1,0,1,0,3,0,https://www.indeed.com/rc/clk?jk=fdbc2972c6261496&fccid=b716e44d2c6283e7&vjs=3,S&P Global,"Charlottesville, VA",Data Scientist,https://www.indeed.com/cmp/S&P-Global/,201 to 500,Banks and Financial Services,$25M to $100M (USD),Charlottesville,VA
3275,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,4,0,1,1,1,1,0,1,0,0,https://www.indeed.com/rc/clk?jk=82751f24fc17f1f2&fccid=510aa29fcf8f87d9&vjs=3,Vanguard,"Malvern, PA 19355",Data Scientist,https://www.indeed.com/cmp/Vanguard/,"10,000+",Banks and Financial Services,$5B to $10B (USD),Malvern,PA
3279,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,3,0,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,5,0,0,0,0,0,4,5,0,0,4,0,0,0,0,0,0,https://www.indeed.com/rc/clk?jk=f597b03a39c38041&fccid=bf4f333dc99b55e9&vjs=3,,,Data Scientist,,,,,,
3280,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.indeed.com/rc/clk?jk=7278f00aa1a5d46e&fccid=8dfb30cbf0707aaf&vjs=3,Pepperdata,United States,Data Scientist,,,,,United States,
3281,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,2,1,0,0,1,0,https://www.indeed.com/rc/clk?jk=39e9f34441bc73f7&fccid=8f7d300325251651&vjs=3,"Rocket Travel, Inc.","New York, NY","Data Scientist, Analytics - New York",,,,,New York,NY
3282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.indeed.com/rc/clk?jk=a32717db84b8fa85&fccid=ac39cf359dda85a4&vjs=3,"WorldPay US, Inc.","Cincinnati, OH 45249",Data Scientist,https://www.indeed.com/cmp/Worldpay/,"1,001 to 5,000",Banks and Financial Services,$1B to $5B (USD),Cincinnati,OH
3283,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,1,0,2,0,1,0,2,0,https://www.indeed.com/rc/clk?jk=39482a4dd3926882&fccid=697a0236b3bc7da4&vjs=3,Architecture Technology Corporation (ATCorp),"San Jose, CA",Data Scientist,,,,,San Jose,CA
3284,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,1,2,1,1,0,1,0,https://www.indeed.com/rc/clk?jk=fa9a55a5da854e49&fccid=e9c03ea5ebfe14ae&vjs=3,Schneider National,"Green Bay, WI",Data Scientist,https://www.indeed.com/cmp/Schneider/,"10,000+",Transport and Freight,$1B to $5B (USD),Green Bay,WI
3285,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,https://www.indeed.com/rc/clk?jk=184dc44e107f6bae&fccid=1d69e9a5b2cfbeca&vjs=3,Novetta,"Herndon, VA",Data Scientist,https://www.indeed.com/cmp/Novetta/,201 to 500,,$100M to $500M (USD),Herndon,VA
3286,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,3,2,0,0,1,0,0,0,1,0,https://www.indeed.com/company/Health-Data-Analytics--Institute/jobs/Health-Data-Analyst-Scientist-610f99b1f767c7b9?fccid=75529a1a72543f86&vjs=3,Health Data Analytics-Institute,"Dedham, MA 02026",Health Data Analyst/Scientist,,,,,Dedham,MA
3287,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,2,0,0,0,2,1,0,0,0,1,0,0,0,0,0,https://www.indeed.com/rc/clk?jk=a2c0538674cfe243&fccid=b2d899f595c435be&vjs=3,Customer Value Partners,"Arlington, VA",Senior Data Scientist,https://www.indeed.com/cmp/Customer-Value-Partners/,51 to 200,Consulting and Business Services,$5M to $25M (USD),Arlington,VA
3288,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1,0,1,0,0,0,0,0,1,1,1,0,1,0,https://www.indeed.com/rc/clk?jk=d214e5877af92e5c&fccid=67703ecab4db3a40&vjs=3,PrecisionLender,"Cary, NC",Data Scientist,,,,,Cary,NC
3289,2,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,https://www.indeed.com/company/Gap-International/jobs/Data-Scientist-45b06c797b37e391?fccid=c9cfc7300b9963c1&vjs=3,Gap International,"Springfield, PA 19064",Data Scientist,https://www.indeed.com/cmp/Gap-International/,51 to 200,,$25M to $100M (USD),Springfield,PA
3314,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,https://www.indeed.com/rc/clk?jk=ba5f253056b61219&fccid=8d6001cb275af62f&vjs=3,Theoris Services,"Bradley, IL",Data Analytics Scientist,https://www.indeed.com/cmp/Theoris-Services/,51 to 200,,$5M to $25M (USD),Bradley,IL
3315,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,https://www.indeed.com/rc/clk?jk=ccff115081d52c12&fccid=820491f872c24007&vjs=3,Yale New Haven Health,"New Haven, CT",JDAT - Data Scientist,https://www.indeed.com/cmp/Yale-New-Haven-Health/,"10,000+",Health Care,$100M to $500M (USD),New Haven,CT
3319,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,4,4,1,13,0,0,0,1,1,0,0,0,1,1,0,2,0,https://www.indeed.com/company/Storm-Global-Analytics/jobs/Nlp-Data-Scientist-1707a79560139f6e?fccid=d8c76d3e82c11acd&vjs=3,Storm Global Analytics,"Jersey City, NJ",NLP Data Scientist,,,,,Jersey City,NJ
3320,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,5,3,1,0,0,1,1,0,0,0,0,https://www.indeed.com/rc/clk?jk=f579e807b5804620&fccid=3f0ffcc867369bf0&vjs=3,Remedy Partners,"New York, NY",Data Scientist,https://www.indeed.com/cmp/Remedy-Partners/,11 to 50,,$5M to $25M (USD),New York,NY
3321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,https://www.indeed.com/rc/clk?jk=8b4d4c529ae72d0a&fccid=578fa8376f4eec04&vjs=3,ManTech International Corporation,"Chantilly, VA 20151",Data Scientist/Analyst,https://www.indeed.com/cmp/ManTech-International-Corporation/,"5,001 to 10,000",Consulting and Business Services,$1B to $5B (USD),Chantilly,VA
3322,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,3,1,0,0,2,1,1,0,1,0,https://www.indeed.com/rc/clk?jk=8ada1aaf1d24b17f&fccid=1b082641b237d96b&vjs=3,Inspire Brands,"Atlanta, GA 30328",Data Scientist,https://www.indeed.com/cmp/Inspire-Brands/,"10,000+",Food and Beverages,,Atlanta,GA
3323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,1,0,0,0,0,0,1,2,0,0,2,1,https://www.indeed.com/rc/clk?jk=e42545a603e454f0&fccid=2f5a8f611b6bc20c&vjs=3,Atlas Research,"Washington, DC 20005",Data Scientist/Advanced SQL Developer,https://www.indeed.com/cmp/Atlas-Research/,51 to 200,Consulting and Business Services,,Washington,DC
3327,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,https://www.indeed.com/rc/clk?jk=0f1e790a2dea9f0a&fccid=97bfb79867bd9b23&vjs=3,Pacific Life,"Newport Beach, CA",Data Scientist,https://www.indeed.com/cmp/Pacific-Life/,"1,001 to 5,000",Insurance,$5B to $10B (USD),Newport Beach,CA
3328,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,1,3,0,0,0,1,1,1,0,0,0,https://www.indeed.com/rc/clk?jk=b19e9d19e3d27174&fccid=347529ce49ee92b3&vjs=3,FCA,"Detroit, MI 48226",2020 Citizen Data Scientist Internship,https://www.indeed.com/cmp/Fiat-Chrysler-Automobiles/,"10,000+",Auto,more than $10B (USD),Detroit,MI
3332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,1,0,1,0,https://www.indeed.com/rc/clk?jk=a9d7ea8200289053&fccid=f1162590a1732713&vjs=3,Codazen,"Salt Lake City, UT 84101",Data Scientist in Applied Artificial Intelligence (Internship),,,,,Salt Lake City,UT
3333,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,https://www.indeed.com/rc/clk?jk=781424f40c1accb2&fccid=0071370f02db63ca&vjs=3,Trunk Club,"Chicago, IL 60654",Data Scientist,https://www.indeed.com/cmp/Trunk-Club/,"501 to 1,000",Retail,$25M to $100M (USD),Chicago,IL
3334,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,https://www.indeed.com/rc/clk?jk=6529272a2a3f4c1c&fccid=1b866506aec22461&vjs=3,HP,"San Diego, CA",Data Scientist Intern - Pricing Strategy and Analytics,https://www.indeed.com/cmp/HP/,"10,000+",Computers and Electronics,more than $10B (USD),San Diego,CA
3335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.indeed.com/rc/clk?jk=825c339b55aedecc&fccid=40b10851229aa5b4&vjs=3,,,Data Scientist,,,,,,
3336,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,2,2,0,0,0,https://www.indeed.com/rc/clk?jk=7ceaada38aa7f665&fccid=7e267eca41cc892f&vjs=3,Unsupervised,"Boulder, CO",Data Scientist,,,,,Boulder,CO
3337,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,https://www.indeed.com/company/Quest-America/jobs/Data-Scientist-4dc631837cbc72e0?fccid=67aa44947d33e846&vjs=3,Quest America,"Los Angeles, CA",Data Scientist,,,,,Los Angeles,CA
3338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,https://www.indeed.com/rc/clk?jk=539ab2d5816cc356&fccid=aafffcb68257708e&vjs=3,BBVA Compass,"Houston, TX",Data Specialist/Scientist,https://www.indeed.com/cmp/Bbva-Compass-Bank/,"10,000+",Banks and Financial Services,$1B to $5B (USD),Houston,TX
3339,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,4,3,0,0,1,0,1,0,2,0,https://www.indeed.com/rc/clk?jk=4145274d0b8bbe86&fccid=1a05818d5afcce89&vjs=3,Etiometry,"Boston, MA 02134",Data Scientist,,,,,Boston,MA
3340,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1,1,0,0,1,0,https://www.indeed.com/rc/clk?jk=d985dd16336e0d9c&fccid=d6bec4f229fffc9a&vjs=3,Invent Analytics,"Philadelphia, PA",Junior Data Scientist,,,,,Philadelphia,PA
3344,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,2,1,0,1,0,https://www.indeed.com/rc/clk?jk=5e832cc58e3c7532&fccid=1fd94c70b43c43a9&vjs=3,Tynker,"Mountain View, CA",Data Scientist,,,,,Mountain View,CA
3345,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,3,0,1,0,1,0,4,0,0,0,0,1,1,0,2,0,https://www.indeed.com/rc/clk?jk=b2699ebc0155617b&fccid=5c616ca9b51e8497&vjs=3,"Foot Locker, Inc.","New York, NY",PRINCIPAL DATA SCIENTIST,https://www.indeed.com/cmp/Foot-Locker/,"10,000+",Retail,$5B to $10B (USD),New York,NY
3346,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,5,2,1,1,0,0,5,3,1,0,0,1,2,1,0,0,0,https://www.indeed.com/rc/clk?jk=cc5c1c474f0c7fb0&fccid=f9c994f0195025ca&vjs=3,1st Merchant Funding,"Miami, FL 33181",Data Scientist,https://www.indeed.com/cmp/1st-Merchant-Funding/,11 to 50,Banks and Financial Services,,Miami,FL
3353,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,5,2,1,1,0,0,5,3,1,0,0,1,2,1,0,0,0,https://www.indeed.com/rc/clk?jk=cc5c1c474f0c7fb0&fccid=f9c994f0195025ca&vjs=3,1st Merchant Funding,"Miami, FL 33181",Data Scientist,,,,,Miami,FL
3409,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,5,2,1,1,0,0,5,3,1,0,0,1,2,1,0,0,0,https://www.indeed.com/rc/clk?jk=cc5c1c474f0c7fb0&fccid=f9c994f0195025ca&vjs=3,,,Data Scientist,https://www.indeed.com/cmp/1st-Merchant-Funding/,11 to 50,Banks and Financial Services,,,
3416,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,5,2,1,1,0,0,5,3,1,0,0,1,2,1,0,0,0,https://www.indeed.com/rc/clk?jk=cc5c1c474f0c7fb0&fccid=f9c994f0195025ca&vjs=3,,,Data Scientist,,,,,,
3427,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,https://www.indeed.com/rc/clk?jk=2209e73640503c15&fccid=753e77704d8aafdc&vjs=3,Campos,"Pittsburgh, PA 15222",Data Scientist - Market Research,https://www.indeed.com/cmp/Campos/,11 to 50,Consulting and Business Services,$1M to $5M (USD),Pittsburgh,PA
3428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.indeed.com/rc/clk?jk=bf983c8d65f0419e&fccid=da33f48dbeb2e889&vjs=3,,,Associate Data Review Scientist- Molecular and Cell Biology,,,,,,
3429,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,https://www.indeed.com/company/Apar-Technologies/jobs/Data-Scientist-cfb9206a70f8b2c7?fccid=9c7316f5b5a1c768&vjs=3,Apar Technologies,"Phoenix, AZ",Data Scientist,,,,,Phoenix,AZ
3430,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,2,0,2,1,1,1,1,0,0,https://www.indeed.com/rc/clk?jk=42935b45bc74ce45&fccid=960334294a16e76d&vjs=3,LoanMart,"Van Nuys, CA 91406",Data Scientist - Risk Management,https://www.indeed.com/cmp/Loanmart/,201 to 500,Banks and Financial Services,,Van Nuys,CA
3479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,https://www.indeed.com/rc/clk?jk=e3688361f0c584fb&fccid=55044c5a3ad55766&vjs=3,Ohio Health,"Dublin, OH 43017",Data Scientist,https://www.indeed.com/cmp/Ohiohealth/,"10,000+",Health Care,$1B to $5B (USD),Dublin,OH
3480,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.indeed.com/rc/clk?jk=69b6441991e6a5ba&fccid=6cd7bb13ae000608&vjs=3,Inspire11,"Chicago, IL",Data Scientist,,,,,Chicago,IL
3529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,2,0,0,0,2,0,https://www.indeed.com/rc/clk?jk=478de176e72ea8d1&fccid=142783ac2edbe56b&vjs=3,University of Washington,"Seattle, WA",DATA SCIENTIST,https://www.indeed.com/cmp/University-of-Washington/,"10,000+",Education and Schools,$5M to $25M (USD),Seattle,WA
3530,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,5,0,https://www.indeed.com/rc/clk?jk=270a1e50c5b22ff8&fccid=4922aa0d050a55de&vjs=3,Joby Aviation,"San Carlos, CA",Data Scientist,,,,,San Carlos,CA
3531,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,1,0,0,0,0,1,0,https://www.indeed.com/rc/clk?jk=b6a578b78f9fb644&fccid=1639254ea84748b5&vjs=3,Facebook,"New York, NY 10017","Data Scientist, Analytics - Instagram ML",https://www.indeed.com/cmp/Facebook/,"10,000+",Internet and Software,more than $10B (USD),New York,NY
3532,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,1,2,2,1,0,2,2,0,0,0,1,0,1,0,1,0,https://www.indeed.com/rc/clk?jk=ef6ddd72d28902eb&fccid=6d1dddf9d7cdcbc5&vjs=3,PERITUS.AI,"Palo Alto, CA",Data Scientist,,,,,Palo Alto,CA
3581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,https://www.indeed.com/rc/clk?jk=d4fefd6dc0e6452d&fccid=04233dcb6353e8e1&vjs=3,Biogen,"Research Triangle Park, NC",Co-op: Human Performance/EHS Data Scientist,https://www.indeed.com/cmp/Biogen/,"5,001 to 10,000",Pharmaceuticals,more than $10B (USD),Research Triangle Park,NC
3582,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,2,2,0,0,1,0,https://www.indeed.com/rc/clk?jk=851924f0d73de573&fccid=8e766de34b635e9e&vjs=3,Finrise,"Burlingame, CA",Data Scientist,,,,,Burlingame,CA
3631,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,4,2,0,0,0,0,0,1,0,0,0,0,2,2,0,1,0,https://www.indeed.com/rc/clk?jk=5911c1cc49ba922f&fccid=c1099851e9794854&vjs=3,Apple,"Santa Clara Valley, CA 95014",Software Engineer/Data Scientist,https://www.indeed.com/cmp/Apple/,"10,000+",Computers and Electronics,more than $10B (USD),Santa Clara Valley,CA
3632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,1,0,https://www.indeed.com/rc/clk?jk=407029e63a6217ae&fccid=1a3d78ddf45c0b3f&vjs=3,ELT Solutions,"San Jose, CA",Data Scientist,,,,,San Jose,CA
3646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,1,0,https://www.indeed.com/rc/clk?jk=407029e63a6217ae&fccid=1a3d78ddf45c0b3f&vjs=3,,,Data Scientist,,,,,,
